"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.64","Haar0.648","Haar0.656","Haar0.664","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.789","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.851","Haar0.859","Haar0.867","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.968","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"818",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999737088499184,-0.0229293235655775,0.0458465903654124,-0.99894849224165,0.99763462588945,0.0687397499734859,-0.0915967646398986,0.995796180303732,-0.993434122181474,-0.114405615620585,0.137154309497066,-0.990549693547165,0.987144411099731,0.159830884482837,-0.182423416713182,0.983220065415006,-0.978778720004221,-0.204920026514976,0.227308884653334,-0.97382271022895,0,0,0,0,0,0,0,0,0,0.153645253435082,0.747047392673214,0.0993073538917042,0,0,0.746350364963504,0.557038867281155
"819",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999852109445519,-0.0171976520881551,0.034390217435704,-0.99940848152531,0.998669247456129,0.0515726108066032,-0.0687397499734843,0.99763462588945,-0.996304922846787,-0.085886557220892,0.103007960847157,-0.994680531629181,0.992761932700867,0.120098896664533,-0.137154309497063,0.990549693547166,-0.988044468506624,-0.154169154675837,0.171138399531074,-0.985246998577485,0,0,0,0,0,0,0,0,0,0.146639561310231,0.748273388795062,0.105087049894707,0,0,0.747262773722628,0.558401652991635
"820",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999934269964577,-0.0114654154049491,0.0229293235655768,-0.999737088499184,0.99940848152531,0.0343902174357042,-0.045846590365411,0.99894849224165,-0.99835718111843,-0.0572969362991004,0.0687397499734847,-0.99763462588945,0.996780921541873,0.0801735271154675,-0.0915967646398958,0.995796180303732,-0.994680531629181,-0.103007960847155,0.114405615620584,-0.993434122181474,0,0,0,0,0,0,0,0,0,0.139797335334959,0.749172452617752,0.111030212047289,0,0,0.748175182481752,0.559766103681603
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999983567356128,-0.00573280190756679,0.0114654154049493,-0.999934269964577,0.999852109445519,0.0171976520881563,-0.0229293235655772,0.999737088499184,-0.999589210905767,-0.0286602414641831,0.0343902174357065,-0.999408481525309,0.999194906297533,0.0401190631628383,-0.0458465903654118,0.99894849224165,-0.998669247456129,-0.0515726108066079,0.0572969362991031,-0.998357181118429,0,0,0,0,0,0,0,0,0,0.133118575509268,0.749744584141281,0.117136840349451,0,0,0.749087591240876,0.561132219351058
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.83697019872103e-16,3.67394039744206e-16,-1,1,5.51091059616309e-16,-7.34788079488412e-16,1,-1,-2.69484193876077e-15,1.10218211923262e-15,-1,1,-4.9047770029553e-16,-1.46957615897682e-15,1,-1,-3.42963001824918e-15,5.38968387752153e-15,-1,0,0,0,0,0,0,0,0,0,0.126603281833156,0.749989783365651,0.123406934801193,0,0,0.75,0.5625
"823",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999983567356128,0.00573280190756642,-0.0114654154049486,-0.999934269964577,0.999852109445519,-0.0171976520881552,0.0229293235655757,0.999737088499184,-0.999589210905767,0.0286602414641813,-0.0343902174357043,-0.99940848152531,0.999194906297533,-0.0401190631628322,0.0458465903654088,0.99894849224165,-0.998669247456129,0.051572610806601,-0.0572969362990994,-0.99835718111843,0,0,0,0,0,0,0,0,0,0.120251454306624,0.749908050290861,0.129840495402515,0,0,0.750912408759124,0.56386944562843
"824",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999934269964577,0.0114654154049488,-0.0229293235655761,-0.999737088499184,0.99940848152531,-0.0343902174357031,0.0458465903654095,0.99894849224165,-0.99835718111843,0.0572969362990986,-0.0687397499734825,-0.99763462588945,0.996780921541873,-0.0801735271154614,0.0915967646398929,0.995796180303733,-0.994680531629182,0.103007960847148,-0.114405615620581,-0.993434122181474,0,0,0,0,0,0,0,0,0,0.114063092929672,0.749499384916911,0.136437522153417,0,0,0.751824817518248,0.565240556236347
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999852109445519,0.0171976520881547,-0.0343902174357033,-0.99940848152531,0.998669247456129,-0.0515726108066021,0.0687397499734828,0.99763462588945,-0.996304922846787,0.0858865572208902,-0.103007960847154,-0.994680531629181,0.992761932700868,-0.120098896664527,0.13715430949706,0.990549693547166,-0.988044468506625,0.15416915467583,-0.17113839953107,-0.985246998577486,0,0,0,0,0,0,0,0,0,0.1080381977023,0.748763787243802,0.143198015053899,0,0,0.752737226277372,0.566613331823752
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999737088499184,0.0229293235655772,-0.0458465903654117,-0.99894849224165,0.99763462588945,-0.0687397499734848,0.0915967646398971,0.995796180303732,-0.993434122181474,0.114405615620583,-0.137154309497064,-0.990549693547166,0.987144411099731,-0.159830884482838,0.182423416713179,0.983220065415007,-0.978778720004223,0.20492002651497,-0.22730888465333,-0.973822710228951,0,0,0,0,0,0,0,0,0,0.102176768624507,0.747701257271533,0.15012197410396,0,0,0.753649635036496,0.567987772390644
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999589210905767,0.0286602414641811,-0.0572969362990991,-0.99835718111843,0.996304922846787,-0.0858865572208888,0.114405615620582,0.993434122181474,-0.989747137709699,0.142830680861844,-0.171138399531068,-0.985246998577486,0.979937402000991,-0.199305514624027,0.227308884653327,0.973822710228951,-0.966907946958756,0.255125502660952,-0.282732515120276,-0.959198793209084,0,0,0,0,0,0,0,0,0,0.0964788056962948,0.746311795000104,0.157209399303601,0,0,0.75456204379562,0.569363877937024
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99940848152531,0.0343902174357034,-0.0687397499734832,-0.99763462588945,0.994680531629181,-0.103007960847155,0.137154309497061,0.990549693547166,-0.985246998577486,0.17113839953107,-0.204920026514972,-0.978778720004222,0.971152510039927,-0.238459225535835,0.271716318481973,0.962377390772769,-0.952463743493079,0.304651960983596,-0.337227188958682,-0.941423296411888,0,0,0,0,0,0,0,0,0,0.0909443089176622,0.744595400429515,0.164460290652823,0,0,0.755474452554745,0.570741648462891
"829",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999194906297533,0.0401190631628342,-0.0801735271154659,-0.996780921541873,0.992761932700868,-0.120098896664526,0.159830884482833,0.987144411099731,-0.979937402000992,0.199305514624024,-0.238459225535834,-0.971152510039927,0.960803880538927,-0.277228972406096,0.31555232867671,0.948908176730871,-0.935484552928204,0.353367586562092,-0.390613856410273,-0.920554623680906,0,0,0,0,0,0,0,0,0,0.0855732782886094,0.742552073559767,0.171874648151624,0,0,0.756386861313869,0.572121083968245
"830",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99894849224165,0.0458465903654101,-0.091596764639894,-0.995796180303733,0.990549693547166,-0.137154309497061,0.182423416713173,0.983220065415008,-0.973822710228951,0.22730888465333,-0.271716318481973,-0.962377390772769,0.94890817673087,-0.315552328676712,0.35872472742791,0.933443394069384,-0.916015565466207,0.40114272251111,-0.442717108224451,-0.896661341915319,0,0,0,0,0,0,0,0,0,0.0803657138091365,0.740181814390859,0.179452471800005,0,0,0.757299270072993,0.573502184453088
"831",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998669247456129,0.0515726108066025,-0.103007960847155,-0.994680531629181,0.988044468506625,-0.154169154675833,0.204920026514972,0.978778720004222,-0.966907946958754,0.25512550266096,-0.304651960983599,-0.952463743493078,0.935484552928203,-0.353367586562096,0.401142722511111,0.916015565466206,-0.89410859791627,0.447850215063253,-0.493365751989457,-0.869821955783985,0,0,0,0,0,0,0,0,0,0.0753216154792435,0.737484622922791,0.187193761597966,0,0,0.758211678832117,0.574884949917417
"832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99835718111843,0.0572969362990993,-0.114405615620582,-0.993434122181474,0.985246998577486,-0.171138399531066,0.227308884653328,0.973822710228951,-0.959198793209084,0.282732515120275,-0.337227188958676,-0.94142329641189,0.920554623680904,-0.390613856410279,0.442717108224448,0.89666134191532,-0.869821955783988,0.493365751989453,-0.542393374608674,-0.840124649787527,0,0,0,0,0,0,0,0,0,0.0704409832989303,0.734460499155563,0.195098517545506,0,0,0.759124087591241,0.576269380361234
"833",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998012303484702,0.0630193787112987,-0.125788230623676,-0.992057115813684,0.982158111198507,-0.188057024880702,0.249578218551661,0.96835464207313,-0.95070158265251,0.310107240712005,-0.369403464708882,-0.929269110786038,0.904142428973,-0.427231164746678,0.483360452989687,0.875421425649158,-0.843220278090954,0.537568193456621,-0.589638889073812,-0.807666998515973,0,0,0,0,0,0,0,0,0,0.065723817268197,0.731109443089176,0.203166739642627,0,0,0.760036496350365,0.577655475784538
"834",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99763462588945,0.0687397499734843,-0.137154309497063,-0.990549693547166,0.978778720004222,-0.204920026514971,0.271716318481977,0.962377390772768,-0.941423296411888,0.337227188958681,-0.401142722511109,-0.916015565466207,0.886274395513696,-0.463160550842613,0.522987283222135,0.852340484541202,-0.814374365337692,0.580339894441896,-0.634947063738392,-0.772555646054052,0,0,0,0,0,0,0,0,0,0.0611701173870436,0.727431454723629,0.211398427889327,0,0,0.760948905109489,0.57904323618733
"835",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.997224160745155,0.0744578620840058,-0.148502358055202,-0.988912053547758,0.975109824554707,-0.221722416676546,0.293711543722109,0.955894099304089,-0.931371557324825,0.364070078702344,-0.432407413650626,-0.901678339886224,0.866979294185424,-0.498344161653113,0.561514263082918,0.827467058168751,-0.783360991067762,0.621567017845488,-0.678169032352747,-0.734905955587338,0,0,0,0,0,0,0,0,0,0.05677988365547,0.723426534058922,0.219793582285608,0,0,0.761861313868613,0.580432661569609
"836",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.996780921541873,0.0801735271154669,-0.159830884482835,-0.987144411099731,0.971152510039926,-0.238459225535838,0.315552328676714,0.948908176730869,-0.920554623680903,0.390613856410279,-0.463160550842612,-0.886274395513697,0.846288193717313,-0.532725344971203,0.598860369735602,0.800853455733406,-0.750262697534562,0.661139837468717,-0.719162783184622,-0.69484163036058,0,0,0,0,0,0,0,0,0,0.0525531160734763,0.719094681095056,0.228352202831468,0,0,0.762773722627737,0.581823751931376
"837",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.996304922846787,0.0858865572208892,-0.171138399531068,-0.985246998577486,0.966907946958754,-0.255125502660958,0.337227188958679,0.941423296411889,-0.908981382436875,0.416836714293675,-0.493365751989455,-0.869821955783987,0.824234410658738,-0.566248740648526,0.63494706373839,0.772555646054054,-0.715167576014731,0.698953030050814,-0.75779362561822,-0.652494307233706,0,0,0,0,0,0,0,0,0,0.0484898146410625,0.71443589583203,0.237074289526908,0,0,0.763686131386861,0.583216507272631
"838",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.995796180303733,0.0915967646398951,-0.182423416713175,-0.983220065415007,0.962377390772768,-0.271716318481975,0.358724727427914,0.933443394069383,-0.896661341915319,0.44271710822445,-0.522987283222132,-0.852340484541203,0.800853455733409,-0.598860369735598,0.669698454213852,0.742633139863538,-0.678169032352752,0.734905955587333,-0.79393463269881,-0.608003124170761,0,0,0,0,0,0,0,0,0,0.0445899793582285,0.709450178269844,0.245959842371928,0,0,0.764598540145985,0.584610927593372
"839",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.995254710632678,0.0973039617048747,-0.193684452499997,-0.981063878073073,0.9575621815349,-0.288226765748991,0.380033640184213,0.924972665719553,-0.883604623992802,0.468233775435453,-0.551990101174705,-0.833850663011753,0.776182976660456,-0.630507721398013,0.703041458448594,0.711148864656672,-0.639365538360813,0.768902925184049,-0.827467058168748,-0.561514263082923,0,0,0,0,0,0,0,0,0,0.0408536102249744,0.704137528408498,0.255008861366528,0,0,0.76551094890511,0.586007012893601
"840",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.994680531629182,0.103007960847153,-0.204920026514969,-0.978778720004223,0.952463743493078,-0.304651960983599,0.401142722511106,0.916015565466209,-0.869821955783988,0.493365751989453,-0.580339894441892,-0.814374365337695,0.750262697534564,-0.661139837468715,0.73490595558733,0.678169032352756,-0.598860369735605,0.800853455733404,-0.858280726624608,-0.513180469527763,0,0,0,0,0,0,0,0,0,0.0372807072413002,0.698497946247993,0.264221346510707,0,0,0.766423357664234,0.587404763173318
"841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9940736621638,0.108708574603161,-0.216128661728742,-0.976364891615498,0.94708358466896,-0.320987045923342,0.422040874767571,0.906576803158686,-0.855324660828453,0.518092390002683,-0.608003124170757,-0.793934632698813,0.723134354862707,-0.69070739450023,0.76522493409816,0.643763000050847,-0.556761331189492,0.830672510735792,-0.886274395513695,-0.463160550842616,0,0,0,0,0,0,0,0,0,0.0338712704072059,0.692531431788327,0.273597297804467,0,0,0.767335766423358,0.588804178432522
"842",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.993434122181474,0.114405615620583,-0.22730888465333,-0.973822710228951,0.941423296411889,-0.337227188958679,0.442717108224452,0.896661341915318,-0.840124649787523,0.54239337460868,-0.63494706373839,-0.772555646054054,0.69484163036058,-0.719162783184621,0.793934632698812,0.608003124170758,-0.513180469527761,0.858280726624609,-0.91135608778038,-0.411618854361217,0,0,0,0,0,0,0,0,0,0.0306252997226914,0.686237985029503,0.283136715247806,0,0,0.768248175182482,0.590205258671213
